ID,neg,neu,pos,compound,GPE
9128,0.0,0.762,0.238,0.3612,Mosul
10536,0.0,0.762,0.238,0.3612,US
5341,0.0,0.762,0.238,0.3612,France
5341,0.0,0.762,0.238,0.3612,United Arab Emirates
7189,0.0,0.762,0.238,0.3612,New Moon
6704,0.0,0.762,0.238,0.3612,Mexico
6704,0.0,0.762,0.238,0.3612,Ohio
5936,0.0,0.762,0.238,0.3612,Italy
9457,0.0,0.762,0.238,0.3612,UK
5734,0.0,0.762,0.238,0.3612,Oregon
7319,0.0,0.762,0.238,0.3612,Britain
7419,0.0,0.762,0.238,0.3612,Syria
7181,0.0,0.762,0.238,0.3612,US
6164,0.0,0.762,0.238,0.3612,US
8444,0.0,0.762,0.238,0.3612,Obama
8444,0.0,0.762,0.238,0.3612,Daesh
6488,0.0,0.762,0.238,0.3612,U.S.
6417,0.0,0.762,0.238,0.3612,Mosul
8339,0.0,0.762,0.238,0.3612,Hannity
7220,0.0,0.762,0.238,0.3612,Israel
7220,0.0,0.762,0.238,0.3612,Israel
10528,0.0,0.762,0.238,0.3612,Jerusalem
10528,0.0,0.762,0.238,0.3612,Photos
7183,0.0,0.762,0.238,0.3612,Russia
5549,0.0,0.762,0.238,0.3612,Obama
6832,0.0,0.762,0.238,0.3612,Portugal
7413,0.0,0.762,0.238,0.3612,Finland
8302,0.0,0.762,0.238,0.3612,America
6690,0.0,0.762,0.238,0.3612,Iraq
7288,0.0,0.762,0.238,0.3612,Syria
10545,0.0,0.762,0.238,0.3612,Norway
7856,0.0,0.762,0.238,0.3612,Florida
8996,0.0,0.762,0.238,0.3612,US
8996,0.0,0.762,0.238,0.3612,Japan
8996,0.0,0.762,0.238,0.3612,North Korea
6150,0.0,0.762,0.238,0.3612,Propaganda
6150,0.0,0.762,0.238,0.3612,Washington
8087,0.0,0.762,0.238,0.3612,US
8087,0.0,0.762,0.238,0.3612,Saudi Arabia
8087,0.0,0.762,0.238,0.3612,Yemen
9576,0.0,0.762,0.238,0.3612,Michigan
5989,0.0,0.762,0.238,0.3612,Florida
9745,0.0,0.762,0.238,0.3612,Pakistan
5644,0.0,0.762,0.238,0.3612,US
6102,0.0,0.762,0.238,0.3612,Presidential City
8690,0.0,0.762,0.238,0.3612,Syria
10176,0.0,0.762,0.238,0.3612,California
5738,0.0,0.762,0.238,0.3612,Paid
10008,0.0,0.762,0.238,0.3612,Italy
7671,0.0,0.762,0.238,0.3612,America
6766,0.0,0.762,0.238,0.3612,US
7925,0.0,0.762,0.238,0.3612,America
9483,0.0,0.762,0.238,0.3612,Saudi Arabia
10261,0.0,0.762,0.238,0.3612,Japan
10261,0.0,0.762,0.238,0.3612,Japan
8935,0.0,0.762,0.238,0.3612,ADHM
8935,0.0,0.762,0.238,0.3612,Shivaay
6314,0.0,0.762,0.238,0.3612,Russia
6314,0.0,0.762,0.238,0.3612,Texas
9422,0.0,0.762,0.238,0.3612,Obama
6684,0.0,0.762,0.238,0.3612,North Dakota
6254,0.0,0.762,0.238,0.3612,Paris
9006,0.0,0.762,0.238,0.3612,Islamophobia
10290,0.0,0.762,0.238,0.3612,UK
10290,0.0,0.762,0.238,0.3612,Russia
6502,0.0,0.762,0.238,0.3612,US
9395,0.0,0.762,0.238,0.3612,Standing Rock
5744,0.0,0.762,0.238,0.3612,Syria
10319,0.0,0.762,0.238,0.3612,Russia
8251,0.0,0.762,0.238,0.3612,Iran
8251,0.0,0.762,0.238,0.3612,Iraq
8251,0.0,0.762,0.238,0.3612,Syria
8251,0.0,0.762,0.238,0.3612,Lebanon
8629,0.0,0.762,0.238,0.3612,America
6202,0.0,0.762,0.238,0.3612,Philadelphia
6081,0.0,0.762,0.238,0.3612,the Synagogue of Satan
6427,0.0,0.762,0.238,0.3612,Syria
5907,0.0,0.762,0.238,0.3612,Russia
5907,0.0,0.762,0.238,0.3612,Spain
6925,0.0,0.762,0.238,0.3612,Pennsylvania
9420,0.0,0.762,0.238,0.3612,America
8138,0.0,0.762,0.238,0.3612,Russia
8138,0.0,0.762,0.238,0.3612,Cuba
8279,0.0,0.762,0.238,0.3612,UK
8686,0.0,0.762,0.238,0.3612,Turkey
6011,0.0,0.762,0.238,0.3612,US
6719,0.0,0.762,0.238,0.3612,Moscow
9820,0.0,0.762,0.238,0.3612,England
8418,0.0,0.762,0.238,0.3612,US
6395,0.0,0.762,0.238,0.3612,Russia
8750,0.0,0.762,0.238,0.3612,Huge Mistake
5577,0.0,0.762,0.238,0.3612,Oregon
6568,0.0,0.762,0.238,0.3612,Us
9522,0.0,0.762,0.238,0.3612,Syria
9108,0.0,0.762,0.238,0.3612,UK
10475,0.0,0.762,0.238,0.3612,Florida
9069,0.0,0.762,0.238,0.3612,U.S.
9069,0.0,0.762,0.238,0.3612,Saudi Arabia
9069,0.0,0.762,0.238,0.3612,Yemen
9661,0.0,0.762,0.238,0.3612,truckjunkie
6281,0.0,0.762,0.238,0.3612,US
7543,0.0,0.762,0.238,0.3612,Iran
7536,0.0,0.762,0.238,0.3612,Sirte
7659,0.0,0.762,0.238,0.3612,Italy
9161,0.0,0.762,0.238,0.3612,Sweden
9349,0.0,0.762,0.238,0.3612,Germany
6144,0.0,0.762,0.238,0.3612,Russia
6144,0.0,0.762,0.238,0.3612,China
8022,0.0,0.762,0.238,0.3612,the United States
6668,0.0,0.762,0.238,0.3612,US
6668,0.0,0.762,0.238,0.3612,Syria
6292,0.0,0.762,0.238,0.3612,America
7176,0.0,0.762,0.238,0.3612,Washington
9922,0.0,0.762,0.238,0.3612,Ireland
7250,0.0,0.762,0.238,0.3612,Pa.
8008,0.0,0.762,0.238,0.3612,Florida
7683,0.0,0.762,0.238,0.3612,Washington
8991,0.0,0.762,0.238,0.3612,U.S.
9627,0.0,0.762,0.238,0.3612,Dublin City
8361,0.0,0.762,0.238,0.3612,US
8361,0.0,0.762,0.238,0.3612,Yemen
9208,0.0,0.762,0.238,0.3612,Clyde
9599,0.0,0.762,0.238,0.3612,Saudi Arabia
10311,0.0,0.762,0.238,0.3612,Iran
10311,0.0,0.762,0.238,0.3612,Iraq
10311,0.0,0.762,0.238,0.3612,Syria
10311,0.0,0.762,0.238,0.3612,Lebanon
8176,0.0,0.762,0.238,0.3612,Bimbo
8585,0.0,0.762,0.238,0.3612,Arizona
5403,0.0,0.762,0.238,0.3612,Russia
6807,0.0,0.762,0.238,0.3612,Colombia
6282,0.0,0.762,0.238,0.3612,Japan
8047,0.0,0.762,0.238,0.3612,Russia
8662,0.0,0.762,0.238,0.3612,Russia
6800,0.0,0.762,0.238,0.3612,Korea
9017,0.0,0.762,0.238,0.3612,PA
6444,0.0,0.762,0.238,0.3612,Yemen
6444,0.0,0.762,0.238,0.3612,Airstrike
9315,0.0,0.762,0.238,0.3612,Russia
7976,0.0,0.762,0.238,0.3612,US
7976,0.0,0.762,0.238,0.3612,Russia
6846,0.0,0.762,0.238,0.3612,Vladivostok
9240,0.0,0.762,0.238,0.3612,U.S.
9240,0.0,0.762,0.238,0.3612,Russia
7329,0.0,0.762,0.238,0.3612,America
7334,0.0,0.762,0.238,0.3612,U.S.
8481,0.0,0.762,0.238,0.3612,US
10491,0.0,0.762,0.238,0.3612,US
7568,0.0,0.762,0.238,0.3612,America
9515,0.0,0.762,0.238,0.3612,Nebraska
10072,0.0,0.762,0.238,0.3612,Russia
8700,0.0,0.762,0.238,0.3612,America
7734,0.0,0.762,0.238,0.3612,US
7734,0.0,0.762,0.238,0.3612,Tunisia
7734,0.0,0.762,0.238,0.3612,Libya
10148,0.0,0.762,0.238,0.3612,Arkansas
7531,0.0,0.762,0.238,0.3612,Ursula
5886,0.0,0.762,0.238,0.3612,Pakistan
10240,0.0,0.762,0.238,0.3612,Lynch
8535,0.0,0.762,0.238,0.3612,US
7941,0.0,0.762,0.238,0.3612,UK
7941,0.0,0.762,0.238,0.3612,Russia
6866,0.0,0.762,0.238,0.3612,IOWA
8659,0.0,0.762,0.238,0.3612,Key Battleground States
6847,0.0,0.762,0.238,0.3612,Fla.
6193,0.0,0.762,0.238,0.3612,Russia
9272,0.0,0.762,0.238,0.3612,Oregon
5300,0.0,0.762,0.238,0.3612,Russia
7884,0.0,0.762,0.238,0.3612,Yemen
7884,0.0,0.762,0.238,0.3612,US
9651,0.0,0.762,0.238,0.3612,The United States
7772,0.0,0.762,0.238,0.3612,U.S.
10075,0.0,0.762,0.238,0.3612,US
10140,0.0,0.762,0.238,0.3612,US
8880,0.0,0.762,0.238,0.3612,US
8880,0.0,0.762,0.238,0.3612,Syria
8768,0.0,0.762,0.238,0.3612,US
8768,0.0,0.762,0.238,0.3612,US
8131,0.0,0.762,0.238,0.3612,Pakistan
6026,0.0,0.762,0.238,0.3612,China
6026,0.0,0.762,0.238,0.3612,Russia
6026,0.0,0.762,0.238,0.3612,U.S.
5797,0.0,0.762,0.238,0.3612,Syria
5453,0.0,0.762,0.238,0.3612,Russia
5453,0.0,0.762,0.238,0.3612,Texas
5453,0.0,0.762,0.238,0.3612,France
5424,0.0,0.762,0.238,0.3612,Russia
5424,0.0,0.762,0.238,0.3612,Syria
6056,0.0,0.762,0.238,0.3612,Russia
7060,0.0,0.762,0.238,0.3612,Malaysia
7060,0.0,0.762,0.238,0.3612,US
5382,0.0,0.762,0.238,0.3612,US
9094,0.0,0.762,0.238,0.3612,UK
5761,0.0,0.762,0.238,0.3612,Russia
5953,0.0,0.762,0.238,0.3612,Russia
8811,0.0,0.762,0.238,0.3612,Russia
8811,0.0,0.762,0.238,0.3612,China
7749,0.0,0.762,0.238,0.3612,Benghazi
6868,0.0,0.762,0.238,0.3612,South Africa
8432,0.0,0.762,0.238,0.3612,U.S.
5504,0.0,0.762,0.238,0.3612,US
6355,0.0,0.762,0.238,0.3612,Arkansas
9842,0.0,0.762,0.238,0.3612,Douma
9842,0.0,0.762,0.238,0.3612,Syria
5360,0.0,0.762,0.238,0.3612,Saudi Arabia
9772,0.0,0.762,0.238,0.3612,US
8107,0.0,0.762,0.238,0.3612,Russia
10486,0.0,0.762,0.238,0.3612,US
10486,0.0,0.762,0.238,0.3612,Iraq
10486,0.0,0.762,0.238,0.3612,Syria
7116,0.0,0.762,0.238,0.3612,US
5389,0.0,0.762,0.238,0.3612,Yugoslavia
9187,0.0,0.762,0.238,0.3612,Russia
9187,0.0,0.762,0.238,0.3612,Syria
9187,0.0,0.762,0.238,0.3612,US
9187,0.0,0.762,0.238,0.3612,Mosul
7932,0.0,0.762,0.238,0.3612,France
7005,0.0,0.762,0.238,0.3612,Ottoman Empire
7005,0.0,0.762,0.238,0.3612,Saudi Arabia
8613,0.0,0.762,0.238,0.3612,Douma
8613,0.0,0.762,0.238,0.3612,Syria
9901,0.0,0.762,0.238,0.3612,Estonia
9901,0.0,0.762,0.238,0.3612,Russia
10045,0.0,0.762,0.238,0.3612,America
7171,0.0,0.762,0.238,0.3612,North Korea
7171,0.0,0.762,0.238,0.3612,Israel
9887,0.0,0.762,0.238,0.3612,America
8904,0.0,0.762,0.238,0.3612,US
9325,0.0,0.762,0.238,0.3612,Michigan
8053,0.0,0.762,0.238,0.3612,US
6713,0.0,0.762,0.238,0.3612,Destroyed
5574,0.0,0.762,0.238,0.3612,America
7900,0.0,0.762,0.238,0.3612,China
8757,0.0,0.762,0.238,0.3612,Turkey
6457,0.0,0.762,0.238,0.3612,Oakland
7030,0.0,0.762,0.238,0.3612,Vatican
9013,0.0,0.762,0.238,0.3612,US
9337,0.0,0.762,0.238,0.3612,Brazil
