ID,polarity,subjectivity,GPE
430,0.0,0.25,Maryland
3719,0.0,0.0,Washington
4828,0.0,0.0,the United States'
1316,0.1787878787878788,0.6515151515151515,US
1316,0.1787878787878788,0.6515151515151515,New Hampshire
5077,0.1,0.8,Russia
5076,0.0,0.0,US
1314,0.13636363636363635,0.45454545454545453,New Hampshire
3620,0.125,0.25,Paris
4607,-0.2,0.4,Nevada
1395,0.6,0.7,Iowa
4564,0.0,0.0,Russia
4564,0.0,0.0,Syria
1401,0.0,0.0,Iowa
3674,0.0,0.1,Colorado Springs
2,-0.1,0.1,Texas
2933,0.0,0.0,Egypt
2933,0.0,0.0,Libya
3973,0.0,1.0,Paris
4035,0.43333333333333335,0.8333333333333334,India
5110,0.13333333333333333,0.5833333333333334,America
1144,0.2,0.45,America
4288,0.0,0.0,Kasich
2212,0.13636363636363635,0.45454545454545453,Russia
2299,0.4166666666666667,0.5833333333333334,Alabama
631,0.0,0.05,Washington
5181,-0.05,0.15,Orlando
2936,0.0,0.0,Yemen
2936,0.0,0.0,Iran
428,0.0,0.0,US
1372,0.8,0.4,Iowa
4209,-1.0,1.0,Wisconsin
3047,0.0,0.1,U.S.
4028,0.0,0.0,Russia
4028,0.0,0.0,Iran
1346,0.0,0.0,Iowa
1362,0.0,0.0,Iowa
461,0.0,0.0,US
132,0.0,0.0,America
1863,0.0,0.5,Iowa
5191,0.0,0.0,Groping
4557,0.5,1.0,Russia
4557,0.5,1.0,France
4557,0.5,1.0,Syria
76,-0.35,0.55,America
5204,0.05,0.15,Nevada
4127,0.0,0.1,Texas
3319,-0.6,0.525,VA
1253,0.8,0.4,Nevada
3191,0.0,0.0,Las Vegas
2875,0.0,0.0,Yemen
3379,0.0,0.0,Libya
3649,0.0,0.0,Orlando
254,0.0,0.0,Cummings
1814,0.8,0.4,Iowa
1814,0.8,0.4,N.H.
744,0.0,0.0,America
4507,0.0,0.0,"Washington, DC"
1387,0.0,0.0,Iowa
2495,-0.5,0.5,US
968,-0.24375,0.55,Alaska
968,-0.24375,0.55,Hawaii
968,-0.24375,0.55,Washington
78,-0.2833333333333333,0.5166666666666666,Flint
78,-0.2833333333333333,0.5166666666666666,Michigan
2494,0.2,0.3,California
2416,-0.05,0.2,Hawaii
5022,0.0,0.0,Melania
2808,0.0,0.4,Iran
2201,-0.0625,0.0625,Iran
1136,0.3666666666666667,0.5833333333333333,Super
1336,0.06818181818181818,0.22727272727272727,New Hampshire
1267,0.0,0.0,Iowa
125,0.0,0.0,West Baltimore
4614,-0.5166666666666666,0.43333333333333335,US
2608,0.0,0.0,Iran
2191,0.0,0.0,Cuba
4525,0.0,0.5,Orlando
1307,0.13636363636363635,0.45454545454545453,New Hampshire
2225,-0.2,0.8,US
745,0.0,0.0,Nevada
2613,0.1,0.2,Israel
4036,-0.15000000000000002,0.925,Canada
3838,0.0,0.0,Ohio
4555,-0.25,0.4,Mali
3787,0.0,0.0,Colorado
4649,0.0,0.0,Florida
4927,0.0,0.0,California
2830,0.0,0.0,Iran
2819,0.0,0.0,Iran
3520,0.06818181818181818,0.22727272727272727,Paris
3520,0.06818181818181818,0.22727272727272727,UK
3976,-0.1,0.2,Mali
4530,0.5,1.0,DC
4487,0.45,0.75,VA
3007,0.0,0.0,Iran
142,-0.09999999999999999,0.13333333333333333,America
483,0.0,0.0,U.S.
1300,0.0,0.0,Kasich
1257,0.13636363636363635,0.45454545454545453,Iowa
2279,0.0,0.0,US
3839,0.0,0.0,Iran
4227,0.06666666666666667,0.27499999999999997,Wisconsin
2776,0.0,0.0,Iran
359,-0.05,0.55,US
4515,0.0,0.0,Garland
4515,0.0,0.0,Texas
1303,0.3181818181818182,0.4772727272727273,New Hampshire
4021,0.0,0.0,Ethiopia
4021,0.0,0.0,East Africa
